"client_id";"last_purchase_date";"recency_days";"frequency";"monetary";"r_score";"f_score";"m_score";"rfm_code";"segment"
"2000200224402";2021-11-17;205;1;1021;2;2;2;"222";Lost
"2000200223481";2021-11-25;197;1;1018;2;2;2;"222";Lost
"2000200211822";2021-11-29;193;1;1018;2;2;2;"222";Lost
"2000200225638";2021-12-29;163;1;1014;2;2;2;"222";Lost
"2000200183587";2022-01-19;142;1;1012;2;2;2;"222";Lost
"2000200223306";2021-11-19;203;1;990;2;2;2;"222";Lost
"2000200233756";2022-02-06;124;1;989;2;2;2;"222";Lost
"2000200221234";2021-12-11;181;1;989;2;2;2;"222";Lost
"2000200228295";2021-12-24;168;1;986;2;2;2;"222";Lost
"2000200223924";2022-02-05;125;1;983;2;2;2;"222";Lost
"2000200226833";2022-01-17;144;1;979;2;2;2;"222";Lost
"2000200219545";2021-11-17;205;1;975;2;2;2;"222";Lost
"2000200223184";2022-01-12;149;1;974;2;2;2;"222";Lost
"2000200218784";2021-12-08;184;1;973;2;2;2;"222";Lost
"2000200229902";2021-12-29;163;1;971;2;2;2;"222";Lost
"2000200208341";2021-12-11;181;1;967;2;2;2;"222";Lost
"2000200228936";2022-01-15;146;1;965;2;2;2;"222";Lost
"2000200215721";2021-11-22;200;1;963;2;2;2;"222";Lost
"2000200232506";2022-01-17;144;1;960;2;2;2;"222";Lost
"2000200211532";2022-01-21;140;1;957;2;2;2;"222";Lost
"2000200221258";2021-12-10;182;1;954;2;2;2;"222";Lost
"2000200224358";2021-12-27;165;1;950;2;2;2;"222";Lost
"2000200214359";2021-11-18;204;1;948;2;2;2;"222";Lost
"2000200212171";2021-12-16;176;1;945;2;2;2;"222";Lost
"2000200215110";2022-01-31;130;1;943;2;2;2;"222";Lost
"2000200212621";2022-01-31;130;1;937;2;2;2;"222";Lost
"2000200226987";2021-12-02;190;1;936;2;2;2;"222";Lost
"2000200184607";2022-01-02;159;1;935;2;2;2;"222";Lost
"2000200214380";2022-01-27;134;1;934;2;2;2;"222";Lost
"2000200229162";2021-12-28;164;1;933;2;2;2;"222";Lost
"2000200217008";2022-02-02;128;1;917;2;2;2;"222";Lost
"2000200227724";2021-12-06;186;1;914;2;2;2;"222";Lost
"2000200229964";2022-01-03;158;1;914;2;2;2;"222";Lost
"2000200190721";2021-12-22;170;1;912;2;2;2;"222";Lost
"2000200232698";2022-01-18;143;1;911;2;2;2;"222";Lost
"2000200164005";2022-01-15;146;1;910;2;2;2;"222";Lost
"2000200211624";2022-01-04;157;1;910;2;2;2;"222";Lost
"2000200210757";2022-01-21;140;1;910;2;2;2;"222";Lost
"2000200211617";2022-01-31;130;1;906;2;2;2;"222";Lost
"2000200211310";2021-12-17;175;1;902;2;2;2;"222";Lost
"2000200229629";2021-12-25;167;1;899;2;2;2;"222";Lost
"2000200156697";2022-01-30;131;1;899;2;2;2;"222";Lost
"2000200228349";2021-12-22;170;1;898;2;2;2;"222";Lost
"2000200213635";2022-02-06;124;1;896;2;2;2;"222";Lost
"2000200170792";2021-11-25;197;1;895;2;2;2;"222";Lost
"2000200220909";2021-12-08;184;1;894;2;2;2;"222";Lost
"2000200173045";2022-01-06;155;1;893;2;2;2;"222";Lost
"2000200182801";2022-01-05;156;1;890;2;2;2;"222";Lost
"2000200227366";2022-01-03;158;1;889;2;2;2;"222";Lost
"2000200231998";2022-02-01;129;1;889;2;2;2;"222";Lost
"2000200208433";2021-11-21;201;1;887;2;2;2;"222";Lost
"2000200213772";2022-01-27;134;1;883;2;2;2;"222";Lost
"2000200210764";2022-01-21;140;1;880;2;2;2;"222";Lost
"2000200228493";2021-12-15;177;1;879;2;2;2;"222";Lost
"2000200158202";2021-12-16;176;1;870;2;2;2;"222";Lost
"2000200229230";2021-12-20;172;1;869;2;2;2;"222";Lost
"2000200227649";2022-01-02;159;1;866;2;2;2;"222";Lost
"2000200217183";2022-01-25;136;1;865;2;2;2;"222";Lost
"2000200233107";2022-01-20;141;1;858;2;2;2;"222";Lost
"2000200217213";2022-01-22;139;1;852;2;2;2;"222";Lost
"2000200214915";2022-01-23;138;1;846;2;2;2;"222";Lost
"2000200224846";2021-12-22;170;1;845;2;2;2;"222";Lost
"2000200217459";2022-01-22;139;1;842;2;2;2;"222";Lost
"2000200222040";2021-12-08;184;1;838;2;2;2;"222";Lost
"2000200210849";2021-12-20;172;1;833;2;2;2;"222";Lost
"2000200227823";2021-12-03;189;1;833;2;2;2;"222";Lost
"2000200227793";2021-12-03;189;1;831;2;2;2;"222";Lost
"2000200182917";2021-11-30;192;1;825;2;2;2;"222";Lost
"2000200224839";2021-12-22;170;1;824;2;2;2;"222";Lost
"2000200219606";2021-11-15;207;1;819;2;2;2;"222";Lost
"2000200249085";2022-01-25;136;1;816;2;2;2;"222";Lost
"2000200232674";2022-01-18;143;1;813;2;2;2;"222";Lost
"2000200213246";2021-12-03;189;1;813;2;2;2;"222";Lost
"2000200225386";2022-01-13;148;1;813;2;2;2;"222";Lost
"2000200232193";2022-01-14;147;1;810;2;2;2;"222";Lost
"2000200220282";2021-11-22;200;1;809;2;2;2;"222";Lost
"2000200228196";2021-12-08;184;1;803;2;2;2;"222";Lost
"2000200218944";2021-11-17;205;1;799;2;2;2;"222";Lost
"2000200225942";2021-12-29;163;1;797;2;2;2;"222";Lost
"2000200208990";2022-01-05;156;1;788;2;2;2;"222";Lost
"2000200229261";2021-12-17;175;1;786;2;2;2;"222";Lost
"2000200219743";2021-11-17;205;1;786;2;2;2;"222";Lost
"2000200159469";2022-01-16;145;1;786;2;2;2;"222";Lost
"2000200214397";2022-01-25;136;1;785;2;2;2;"222";Lost
"2000200150534";2022-01-21;140;1;781;2;2;2;"222";Lost
"2000200233176";2022-01-22;139;1;781;2;2;2;"222";Lost
"2000200179870";2021-12-08;184;1;781;2;2;2;"222";Lost
"2000200224471";2021-12-13;179;1;772;2;2;2;"222";Lost
"2000200219149";2021-12-01;191;1;766;2;2;2;"222";Lost
"2000200219569";2021-11-16;206;1;766;2;2;2;"222";Lost
"2000200219415";2021-12-30;162;1;766;2;2;2;"222";Lost
"2000200175827";2022-01-16;145;1;760;2;2;2;"222";Lost
"2000200222842";2021-11-16;206;1;758;2;2;2;"222";Lost
"2000200227861";2021-12-23;169;1;756;2;2;2;"222";Lost
"2000200152750";2022-01-20;141;1;754;2;2;2;"222";Lost
"2000200232582";2022-01-18;143;1;754;2;2;2;"222";Lost
"2000200222880";2022-01-23;138;1;753;2;2;2;"222";Lost
"2000200201953";2021-12-19;173;1;752;2;2;2;"222";Lost
"2000200223214";2022-02-02;128;1;747;2;2;2;"222";Lost
"2000200223672";2021-12-12;180;1;745;2;2;2;"222";Lost
"2000200223788";2021-12-18;174;1;745;2;2;2;"222";Lost
"2000200218357";2021-12-20;172;1;744;2;2;2;"222";Lost
"2000200226901";2022-01-14;147;1;741;2;2;2;"222";Lost
"2000200231844";2022-01-30;131;1;739;2;2;2;"222";Lost
"2000200220893";2021-12-05;187;1;737;2;2;2;"222";Lost
"2000200213178";2021-12-12;180;1;736;2;2;2;"222";Lost
"2000200220985";2021-12-06;186;1;727;2;2;2;"222";Lost
"2000200223696";2021-12-12;180;1;725;2;2;2;"222";Lost
"2000200229940";2022-01-01;160;1;724;2;2;2;"222";Lost
"2000200249702";2022-01-28;133;1;718;2;2;2;"222";Lost
"2000200221418";2022-01-18;143;1;718;2;2;2;"222";Lost
"2000200201649";2021-11-29;193;1;715;2;2;2;"222";Lost
"2000200217626";2022-01-25;136;1;713;2;2;2;"222";Lost
"2000200214366";2021-11-18;204;1;707;2;2;2;"222";Lost
"2000200232742";2022-02-01;129;1;706;2;2;2;"222";Lost
"2000200177111";2021-12-13;179;1;702;2;2;2;"222";Lost
"2000200221555";2022-02-05;125;1;699;2;2;2;"222";Lost
"2000200228233";2021-12-08;184;1;695;2;2;2;"222";Lost
"2000200232186";2022-01-13;148;1;694;2;2;2;"222";Lost
"2000200223160";2022-01-16;145;1;693;2;2;2;"222";Lost
"2000200226765";2022-01-06;155;1;692;2;2;2;"222";Lost
"2000200223740";2021-12-15;177;1;690;2;2;2;"222";Lost
"2000200216957";2022-02-05;125;1;687;2;2;2;"222";Lost
"2000200180913";2022-01-28;133;1;687;2;2;2;"222";Lost
"2000200222637";2021-11-28;194;1;687;2;2;2;"222";Lost
"2000200217473";2022-01-22;139;1;685;2;2;2;"222";Lost
"2000200200383";2021-12-10;182;1;683;2;2;2;"222";Lost
"2000200228639";2021-12-07;185;1;681;2;2;2;"222";Lost
"2000200212607";2022-01-27;134;1;673;2;2;2;"222";Lost
"2000200220763";2021-11-13;209;1;669;2;2;2;"222";Lost
"2000200223139";2021-12-06;186;1;668;2;2;2;"222";Lost
"2000200228646";2021-12-07;185;1;667;2;2;2;"222";Lost
"2000200229339";2021-12-16;176;1;667;2;2;2;"222";Lost
"2000200233480";2022-02-04;126;1;667;2;2;2;"222";Lost
"2000200229834";2021-12-18;174;1;665;2;2;2;"222";Lost
"2000200214052";2022-01-22;139;1;662;2;2;2;"222";Lost
"2000200219392";2022-01-06;155;1;662;2;2;2;"222";Lost
"2000200211471";2021-12-22;170;1;660;2;2;2;"222";Lost
"2000200201809";2022-01-18;143;1;658;2;2;2;"222";Lost
"2000200175490";2021-12-08;184;1;658;2;2;2;"222";Lost
"2000200228783";2021-12-07;185;1;658;2;2;2;"222";Lost
"2000200191063";2021-11-26;196;1;652;2;2;2;"222";Lost
"2000200216094";2021-11-25;197;1;651;2;2;2;"222";Lost
"2000200212638";2022-02-02;128;1;650;2;2;2;"222";Lost
"2000200189015";2022-01-23;138;1;649;2;2;2;"222";Lost
"2000200187592";2021-12-02;190;1;649;2;2;2;"222";Lost
"2000200231370";2022-01-21;140;1;647;2;2;2;"222";Lost
"2000200229346";2021-12-16;176;1;647;2;2;2;"222";Lost
"2000200232537";2022-01-18;143;1;646;2;2;2;"222";Lost
"2000200225447";2022-01-14;147;1;646;2;2;2;"222";Lost
"2000200222446";2021-12-11;181;1;644;2;2;2;"222";Lost
"2000200224822";2021-12-22;170;1;643;2;2;2;"222";Lost
"2000200228615";2021-12-08;184;1;642;2;2;2;"222";Lost
"2000200232056";2022-01-14;147;1;642;2;2;2;"222";Lost
"2000200219576";2021-11-16;206;1;640;2;2;2;"222";Lost
"2000200198130";2021-11-22;200;1;639;2;2;2;"222";Lost
"2000200159483";2021-12-29;163;1;636;2;2;2;"222";Lost
"2000200211488";2021-12-24;168;1;635;2;2;2;"222";Lost
"2000200214472";2022-01-25;136;1;632;2;2;2;"222";Lost
"2000200194132";2022-01-17;144;1;629;2;2;2;"222";Lost
"2000200225621";2021-12-17;175;1;626;2;2;2;"222";Lost
"2000200174714";2021-11-27;195;1;625;2;2;2;"222";Lost
"2000200220947";2021-12-04;188;1;624;2;2;2;"222";Lost
"2000200229827";2021-12-18;174;1;623;2;2;2;"222";Lost
"2000200171881";2021-11-22;200;1;621;2;2;2;"222";Lost
"2000200159797";2021-11-30;192;1;305;2;2;1;"221";Lost
"2000200225423";2022-01-12;149;1;294;2;2;1;"221";Lost
"2000200210580";2021-12-11;181;1;286;2;2;1;"221";Lost
"2000200231813";2022-01-29;132;1;286;2;2;1;"221";Lost
"2000200215653";2021-11-22;200;1;286;2;2;1;"221";Lost
"2000200209744";2021-12-27;165;1;283;2;2;1;"221";Lost
"2000200225324";2022-01-25;136;1;281;2;2;1;"221";Lost
"2000200227779";2021-12-05;187;1;273;2;2;1;"221";Lost
"2000200212256";2021-12-15;177;1;271;2;2;1;"221";Lost
"2000200229841";2021-12-17;175;1;268;2;2;1;"221";Lost
"2000200212096";2021-12-13;179;1;264;2;2;1;"221";Lost
"2000200222347";2021-12-09;183;1;261;2;2;1;"221";Lost
"2000200164081";2021-12-02;190;1;259;2;2;1;"221";Lost
"2000200213451";2021-12-10;182;1;254;2;2;1;"221";Lost
"2000200195924";2021-11-26;196;1;252;2;2;1;"221";Lost
"2000200202714";2021-11-24;198;1;238;2;2;1;"221";Lost
"2000200170976";2022-01-21;140;1;233;2;2;1;"221";Lost
"2000200167129";2021-11-27;195;1;227;2;2;1;"221";Lost
"2000200212454";2021-11-30;192;1;225;2;2;1;"221";Lost
"2000200223993";2022-01-11;150;1;223;2;2;1;"221";Lost
"2000200183372";2022-02-01;129;1;217;2;2;1;"221";Lost
"2000200212959";2021-11-29;193;1;217;2;2;1;"221";Lost
"2000200154723";2021-11-14;208;1;213;2;2;1;"221";Lost
"2000200227885";2021-12-27;165;1;207;2;2;1;"221";Lost
"2000200214564";2022-01-27;134;1;205;2;2;1;"221";Lost
"2000200217572";2022-01-26;135;1;201;2;2;1;"221";Lost
"2000200216049";2021-11-26;196;1;201;2;2;1;"221";Lost
"2000200226130";2021-12-08;184;1;199;2;2;1;"221";Lost
"2000200177777";2022-01-13;148;1;191;2;2;1;"221";Lost
"2000200227434";2022-01-08;153;1;188;2;2;1;"221";Lost
"2000200224266";2021-11-29;193;1;185;2;2;1;"221";Lost
"2000200182115";2021-12-12;180;1;178;2;2;1;"221";Lost
"2000200223719";2021-12-19;173;1;175;2;2;1;"221";Lost
"2000200228370";2022-01-20;141;1;175;2;2;1;"221";Lost
"2000200171751";2022-01-22;139;1;175;2;2;1;"221";Lost
"2000200185291";2022-01-12;149;1;175;2;2;1;"221";Lost
"2000200179146";2021-12-18;174;1;164;2;2;1;"221";Lost
"2000200169222";2021-11-20;202;1;163;2;2;1;"221";Lost
"2000200212973";2021-12-07;185;1;160;2;2;1;"221";Lost
"2000200219385";2022-01-09;152;1;156;2;2;1;"221";Lost
"2000200214526";2022-01-10;151;1;52;2;2;1;"221";Lost
"2000200212058";2021-12-15;177;1;27;2;2;1;"221";Lost
"2000200249696";2022-01-31;130;1;10102;2;1;5;"215";Needs Attention
"2000200194224";2022-01-24;137;1;9793;2;1;5;"215";Needs Attention
"2000200208877";2021-11-24;198;1;9092;2;1;5;"215";Needs Attention
"2000200216056";2021-11-26;196;1;8557;2;1;5;"215";Needs Attention
"2000200221425";2022-01-18;143;1;8395;2;1;5;"215";Needs Attention
"2000200227595";2022-01-26;135;1;7404;2;1;5;"215";Needs Attention
"2000200210313";2022-01-19;142;1;6730;2;1;5;"215";Needs Attention
"2000200229926";2021-12-30;162;1;2490;2;1;4;"214";Needs Attention
"2000200170037";2022-01-28;133;1;2477;2;1;4;"214";Needs Attention
"2000200224211";2021-11-29;193;1;2477;2;1;4;"214";Needs Attention
"2000200167044";2022-01-26;135;1;2469;2;1;4;"214";Needs Attention
"2000200216100";2021-11-24;198;1;2458;2;1;4;"214";Needs Attention
"2000200168737";2021-12-21;171;1;2446;2;1;4;"214";Needs Attention
"2000200224587";2021-12-04;188;1;2437;2;1;4;"214";Needs Attention
"2000200220596";2021-12-07;185;1;2382;2;1;4;"214";Needs Attention
"2000200223948";2022-01-29;132;1;2349;2;1;4;"214";Needs Attention
"2000200150190";2021-12-26;166;1;2327;2;1;4;"214";Needs Attention
"2000200216070";2021-11-26;196;1;2321;2;1;4;"214";Needs Attention
"2000200212164";2021-12-16;176;1;2320;2;1;4;"214";Needs Attention
"2000200225744";2021-12-30;162;1;2309;2;1;4;"214";Needs Attention
"2000200233732";2022-02-06;124;1;2285;2;1;4;"214";Needs Attention
"2000200223900";2022-02-05;125;1;2283;2;1;4;"214";Needs Attention
"2000200223085";2022-01-21;140;1;2281;2;1;4;"214";Needs Attention
"2000200226949";2022-01-04;157;1;2243;2;1;4;"214";Needs Attention
"2000200248729";2022-02-07;123;1;2222;2;1;4;"214";Needs Attention
"2000200182542";2021-11-24;198;1;2196;2;1;4;"214";Needs Attention
"2000200212072";2021-12-14;178;1;2195;2;1;4;"214";Needs Attention
"2000200224891";2021-11-16;206;1;2166;2;1;4;"214";Needs Attention
"2000200232636";2022-01-16;145;1;2161;2;1;4;"214";Needs Attention
"2000200159650";2021-11-25;197;1;2137;2;1;4;"214";Needs Attention
"2000200207214";2021-12-07;185;1;2078;2;1;4;"214";Needs Attention
"2000200210689";2021-11-28;194;1;2048;2;1;4;"214";Needs Attention
"2000200226062";2021-12-08;184;1;2003;2;1;3;"213";Needs Attention
"2000200231981";2022-02-01;129;1;1990;2;1;3;"213";Needs Attention
"2000200220862";2021-12-03;189;1;1983;2;1;3;"213";Needs Attention
"2000200176718";2022-01-20;141;1;1978;2;1;3;"213";Needs Attention
"2000200214717";2022-02-07;123;1;1978;2;1;3;"213";Needs Attention
"2000200227762";2021-12-05;187;1;1954;2;1;3;"213";Needs Attention
"2000200233411";2022-02-01;129;1;1935;2;1;3;"213";Needs Attention
"2000200157212";2021-12-23;169;1;1931;2;1;3;"213";Needs Attention
"2000200176763";2021-12-13;179;1;1921;2;1;3;"213";Needs Attention
"2000200232643";2022-01-17;144;1;1918;2;1;3;"213";Needs Attention
"2000200208846";2021-11-25;197;1;1878;2;1;3;"213";Needs Attention
"2000200184089";2021-12-17;175;1;1875;2;1;3;"213";Needs Attention
"2000200223689";2021-12-12;180;1;1853;2;1;3;"213";Needs Attention
"2000200211655";2022-01-04;157;1;1833;2;1;3;"213";Needs Attention
"2000200229025";2021-12-28;164;1;1814;2;1;3;"213";Needs Attention
"2000200223276";2021-12-24;168;1;1806;2;1;3;"213";Needs Attention
"2000200174912";2021-12-05;187;1;1781;2;1;3;"213";Needs Attention
"2000200182832";2022-01-25;136;1;1778;2;1;3;"213";Needs Attention
"2000200210511";2022-02-01;129;1;1762;2;1;3;"213";Needs Attention
"2000200191056";2021-11-17;205;1;1761;2;1;3;"213";Needs Attention
"2000200214434";2022-01-30;131;1;1725;2;1;3;"213";Needs Attention
"2000200224877";2022-01-21;140;1;1711;2;1;3;"213";Needs Attention
"2000200228882";2022-01-26;135;1;1706;2;1;3;"213";Needs Attention
"2000200233268";2022-01-29;132;1;1699;2;1;3;"213";Needs Attention
"2000200205913";2022-02-06;124;1;1692;2;1;3;"213";Needs Attention
"2000200165712";2021-11-27;195;1;1689;2;1;3;"213";Needs Attention
"2000200161257";2022-02-05;125;1;1680;2;1;3;"213";Needs Attention
"2000200222323";2021-12-11;181;1;1671;2;1;3;"213";Needs Attention
"2000200233305";2022-01-24;137;1;1658;2;1;3;"213";Needs Attention
"2000200165118";2022-01-14;147;1;1654;2;1;3;"213";Needs Attention
"2000200211037";2022-01-13;148;1;1639;2;1;3;"213";Needs Attention
"2000200226109";2021-12-08;184;1;1637;2;1;3;"213";Needs Attention
"2000200214441";2022-01-31;130;1;1604;2;1;3;"213";Needs Attention
"2000200228141";2021-12-19;173;1;1603;2;1;3;"213";Needs Attention
"2000200221456";2022-01-19;142;1;1602;2;1;3;"213";Needs Attention
"2000200211518";2021-12-22;170;1;1602;2;1;3;"213";Needs Attention
"2000200214281";2021-11-19;203;1;1600;2;1;3;"213";Needs Attention
"2000200210337";2021-12-06;186;1;1586;2;1;3;"213";Needs Attention
"2000200228332";2021-12-22;170;1;1586;2;1;3;"213";Needs Attention
"2000200184232";2022-01-06;155;1;1584;2;1;3;"213";Needs Attention
"2000200218197";2021-11-17;205;1;1579;2;1;3;"213";Needs Attention
"2000200221272";2021-12-10;182;1;1571;2;1;3;"213";Needs Attention
"2000200212270";2021-12-17;175;1;1569;2;1;3;"213";Needs Attention
"2000200194552";2021-12-21;171;1;1521;2;1;3;"213";Needs Attention
"2000200172567";2021-11-29;193;1;1517;2;1;3;"213";Needs Attention
"2000200215066";2022-02-02;128;1;1515;2;1;3;"213";Needs Attention
"2000200225768";2021-12-25;167;1;1509;2;1;3;"213";Needs Attention
"2000200227717";2021-12-06;186;1;1507;2;1;3;"213";Needs Attention
"2000200217220";2022-01-22;139;1;1489;2;1;3;"213";Needs Attention
"2000200229810";2021-12-18;174;1;1484;2;1;3;"213";Needs Attention
"2000200215516";2021-12-01;191;1;1478;2;1;3;"213";Needs Attention
"2000200228080";2021-12-19;173;1;1456;2;1;3;"213";Needs Attention
"2000200231790";2022-01-28;133;1;1456;2;1;3;"213";Needs Attention
"2000200204688";2021-12-01;191;1;1452;2;1;3;"213";Needs Attention
"2000200225645";2021-12-21;171;1;1450;2;1;3;"213";Needs Attention
"2000200173298";2022-02-05;125;1;1448;2;1;3;"213";Needs Attention
"2000200234548";2022-02-05;125;1;1445;2;1;3;"213";Needs Attention
"2000200206255";2021-12-24;168;1;1432;2;1;3;"213";Needs Attention
"2000200225416";2022-01-14;147;1;1426;2;1;3;"213";Needs Attention
"2000200167631";2022-02-06;124;1;1403;2;1;3;"213";Needs Attention
"2000200216032";2021-11-18;204;1;1390;2;1;3;"213";Needs Attention
"2000200157045";2021-12-26;166;1;1366;2;1;3;"213";Needs Attention
"2000200232599";2022-01-18;143;1;1361;2;1;3;"213";Needs Attention
"2000200214571";2022-01-28;133;1;1358;2;1;3;"213";Needs Attention
"2000200222385";2021-12-12;180;1;1358;2;1;3;"213";Needs Attention
"2000200220121";2021-11-27;195;1;1354;2;1;3;"213";Needs Attention
"2000200224464";2021-12-06;186;1;1353;2;1;3;"213";Needs Attention
"2000200150022";2021-12-07;185;1;1351;2;1;3;"213";Needs Attention
"2000200194415";2022-01-05;156;1;1342;2;1;3;"213";Needs Attention
"2000200181637";2021-12-16;176;1;1342;2;1;3;"213";Needs Attention
"2000200228318";2021-12-23;169;1;1339;2;1;3;"213";Needs Attention
"2000200221357";2021-12-21;171;1;1336;2;1;3;"213";Needs Attention
"2000200184560";2021-11-26;196;1;1334;2;1;3;"213";Needs Attention
"2000200228875";2022-01-26;135;1;1322;2;1;3;"213";Needs Attention
"2000200212300";2021-12-18;174;1;1311;2;1;3;"213";Needs Attention
"2000200217657";2022-01-26;135;1;1306;2;1;3;"213";Needs Attention
"2000200226789";2022-01-05;156;1;1293;2;1;3;"213";Needs Attention
"2000200178941";2022-01-06;155;1;1290;2;1;3;"213";Needs Attention
"2000200226031";2021-12-08;184;1;1287;2;1;3;"213";Needs Attention
"2000200209041";2022-01-07;154;1;1285;2;1;3;"213";Needs Attention
"2000200228899";2022-01-15;146;1;1276;2;1;3;"213";Needs Attention
"2000200233169";2022-01-22;139;1;620;2;1;1;"211";Lost
"2000200222477";2022-01-11;150;1;619;2;1;1;"211";Lost
"2000200161523";2021-11-24;198;1;618;2;1;1;"211";Lost
"2000200211716";2021-11-27;195;1;615;2;1;1;"211";Lost
"2000200222606";2021-11-17;205;1;615;2;1;1;"211";Lost
"2000200222668";2022-01-23;138;1;614;2;1;1;"211";Lost
"2000200184492";2022-01-02;159;1;614;2;1;1;"211";Lost
"2000200228578";2021-12-11;181;1;613;2;1;1;"211";Lost
"2000200153160";2021-12-30;162;1;611;2;1;1;"211";Lost
"2000200207351";2022-01-26;135;1;609;2;1;1;"211";Lost
"2000200227182";2022-01-29;132;1;607;2;1;1;"211";Lost
"2000200224013";2021-12-12;180;1;607;2;1;1;"211";Lost
"2000200211877";2021-11-20;202;1;604;2;1;1;"211";Lost
"2000200223771";2021-12-19;173;1;604;2;1;1;"211";Lost
"2000200233404";2022-02-01;129;1;599;2;1;1;"211";Lost
"2000200213970";2022-01-19;142;1;599;2;1;1;"211";Lost
"2000200196006";2022-01-27;134;1;598;2;1;1;"211";Lost
"2000200188650";2022-01-18;143;1;597;2;1;1;"211";Lost
"2000200211693";2022-01-21;140;1;596;2;1;1;"211";Lost
"2000200157717";2021-12-17;175;1;595;2;1;1;"211";Lost
"2000200223177";2022-01-14;147;1;594;2;1;1;"211";Lost
"2000200215783";2021-11-21;201;1;594;2;1;1;"211";Lost
"2000200232872";2022-01-18;143;1;593;2;1;1;"211";Lost
"2000200231936";2022-01-31;130;1;592;2;1;1;"211";Lost
"2000200229292";2021-12-17;175;1;591;2;1;1;"211";Lost
"2000200161714";2021-12-26;166;1;587;2;1;1;"211";Lost
"2000200224143";2021-12-31;161;1;583;2;1;1;"211";Lost
"2000200221333";2021-12-21;171;1;583;2;1;1;"211";Lost
"2000200216124";2021-12-24;168;1;581;2;1;1;"211";Lost
"2000200211051";2022-01-14;147;1;578;2;1;1;"211";Lost
"2000200223849";2021-12-12;180;1;576;2;1;1;"211";Lost
"2000200211075";2022-01-16;145;1;573;2;1;1;"211";Lost
"2000200222484";2022-01-10;151;1;572;2;1;1;"211";Lost
"2000200219026";2021-12-02;190;1;571;2;1;1;"211";Lost
"2000200211259";2021-12-28;164;1;569;2;1;1;"211";Lost
"2000200219873";2021-11-15;207;1;568;2;1;1;"211";Lost
"2000200223283";2021-11-17;205;1;568;2;1;1;"211";Lost
"2000200228837";2022-01-11;150;1;567;2;1;1;"211";Lost
"2000200227472";2022-01-06;155;1;566;2;1;1;"211";Lost
"2000200226994";2021-12-02;190;1;565;2;1;1;"211";Lost
"2000200173946";2022-01-14;147;1;564;2;1;1;"211";Lost
"2000200229124";2021-12-13;179;1;563;2;1;1;"211";Lost
"2000200224945";2021-11-18;204;1;562;2;1;1;"211";Lost
"2000200227700";2021-12-07;185;1;557;2;1;1;"211";Lost
"2000200223528";2021-12-13;179;1;556;2;1;1;"211";Lost
"2000200220749";2021-11-13;209;1;550;2;1;1;"211";Lost
"2000200227038";2021-11-15;207;1;549;2;1;1;"211";Lost
"2000200228127";2021-12-17;175;1;547;2;1;1;"211";Lost
"2000200224662";2021-12-07;185;1;543;2;1;1;"211";Lost
"2000200227076";2022-01-12;149;1;543;2;1;1;"211";Lost
"2000200158752";2021-11-14;208;1;543;2;1;1;"211";Lost
"2000200182290";2022-01-19;142;1;539;2;1;1;"211";Lost
"2000200233220";2022-01-25;136;1;537;2;1;1;"211";Lost
"2000200224518";2021-12-11;181;1;535;2;1;1;"211";Lost
"2000200220961";2021-12-04;188;1;533;2;1;1;"211";Lost
"2000200212942";2021-11-30;192;1;533;2;1;1;"211";Lost
"2000200222286";2021-12-09;183;1;532;2;1;1;"211";Lost
"2000200224099";2021-12-29;163;1;531;2;1;1;"211";Lost
"2000200157618";2022-02-04;126;1;526;2;1;1;"211";Lost
"2000200219156";2021-12-01;191;1;526;2;1;1;"211";Lost
"2000200229582";2021-12-17;175;1;522;2;1;1;"211";Lost
"2000200225812";2022-01-12;149;1;520;2;1;1;"211";Lost
"2000200221449";2022-01-18;143;1;519;2;1;1;"211";Lost
"2000200234302";2022-02-01;129;1;519;2;1;1;"211";Lost
"2000200220138";2021-11-19;203;1;518;2;1;1;"211";Lost
"2000200220183";2021-11-23;199;1;517;2;1;1;"211";Lost
"2000200224037";2021-12-20;172;1;516;2;1;1;"211";Lost
"2000200232315";2022-01-16;145;1;515;2;1;1;"211";Lost
"2000200160755";2022-02-01;129;1;515;2;1;1;"211";Lost
"2000200178354";2021-12-15;177;1;513;2;1;1;"211";Lost
"2000200223795";2021-12-20;172;1;513;2;1;1;"211";Lost
"2000200228554";2021-12-10;182;1;507;2;1;1;"211";Lost
"2000200233541";2022-02-03;127;1;505;2;1;1;"211";Lost
"2000200223887";2022-02-04;126;1;504;2;1;1;"211";Lost
"2000200215103";2022-01-31;130;1;502;2;1;1;"211";Lost
"2000200168485";2021-11-18;204;1;501;2;1;1;"211";Lost
"2000200223757";2021-12-17;175;1;501;2;1;1;"211";Lost
"2000200229711";2021-12-16;176;1;496;2;1;1;"211";Lost
"2000200227458";2022-01-07;154;1;495;2;1;1;"211";Lost
"2000200226079";2021-12-08;184;1;493;2;1;1;"211";Lost
"2000200172437";2021-12-18;174;1;488;2;1;1;"211";Lost
"2000200160434";2021-12-16;176;1;485;2;1;1;"211";Lost
"2000200231837";2022-01-29;132;1;484;2;1;1;"211";Lost
"2000200220107";2022-01-09;152;1;484;2;1;1;"211";Lost
"2000200209768";2021-12-28;164;1;482;2;1;1;"211";Lost
"2000200193791";2021-11-19;203;1;480;2;1;1;"211";Lost
"2000200212430";2021-11-30;192;1;480;2;1;1;"211";Lost
"2000200227656";2022-01-01;160;1;477;2;1;1;"211";Lost
